DATE,Risk_Free_Rate
2019-11-27,6.547619047619048e-05
2019-11-28,6.547619047619048e-05
2019-11-29,6.42857142857143e-05
2019-12-02,6.349206349206349e-05
2019-12-03,6.19047619047619e-05
2019-12-04,6.30952380952381e-05
2019-12-05,6.0317460317460316e-05
2019-12-06,6.0317460317460316e-05
2019-12-09,6.111111111111111e-05
2019-12-10,6.071428571428572e-05
2019-12-11,6.111111111111111e-05
2019-12-12,6.230158730158731e-05
2019-12-13,6.150793650793651e-05
2019-12-16,6.230158730158731e-05
2019-12-17,6.19047619047619e-05
2019-12-18,6.19047619047619e-05
2019-12-19,6.111111111111111e-05
2019-12-20,6.230158730158731e-05
2019-12-23,6.230158730158731e-05
2019-12-24,6.150793650793651e-05
2019-12-25,6.150793650793651e-05
2019-12-26,6.30952380952381e-05
2019-12-27,6.19047619047619e-05
2019-12-30,5.992063492063492e-05
2019-12-31,5.873015873015873e-05
2020-01-01,5.873015873015873e-05
2020-01-02,6.071428571428572e-05
2020-01-03,6.0317460317460316e-05
2020-01-06,6.111111111111111e-05
2020-01-07,6.0317460317460316e-05
2020-01-08,5.9523809523809524e-05
2020-01-09,6.071428571428572e-05
2020-01-10,6.0317460317460316e-05
2020-01-13,6.111111111111111e-05
2020-01-14,6.071428571428572e-05
2020-01-15,6.071428571428572e-05
2020-01-16,6.111111111111111e-05
2020-01-17,6.111111111111111e-05
2020-01-20,6.111111111111111e-05
2020-01-21,6.0317460317460316e-05
2020-01-22,6.0317460317460316e-05
2020-01-23,6.150793650793651e-05
2020-01-24,6.111111111111111e-05
2020-01-27,6.071428571428572e-05
2020-01-28,6.071428571428572e-05
2020-01-29,6.0317460317460316e-05
2020-01-30,6.30952380952381e-05
2020-01-31,6.19047619047619e-05
2020-02-03,6.19047619047619e-05
2020-02-04,6.150793650793651e-05
2020-02-05,6.150793650793651e-05
2020-02-06,6.30952380952381e-05
2020-02-07,6.230158730158731e-05
2020-02-10,6.26984126984127e-05
2020-02-11,6.230158730158731e-05
2020-02-12,6.230158730158731e-05
2020-02-13,6.30952380952381e-05
2020-02-14,6.349206349206349e-05
2020-02-17,6.349206349206349e-05
2020-02-18,6.388888888888888e-05
2020-02-19,6.388888888888888e-05
2020-02-20,6.388888888888888e-05
2020-02-21,6.349206349206349e-05
2020-02-24,6.349206349206349e-05
2020-02-25,6.30952380952381e-05
2020-02-26,6.30952380952381e-05
2020-02-27,6.19047619047619e-05
2020-02-28,5.7539682539682534e-05
2020-03-02,5.595238095238095e-05
2020-03-03,4.404761904761905e-05
2020-03-04,3.968253968253968e-05
2020-03-05,3.650793650793651e-05
2020-03-06,3.134920634920635e-05
2020-03-09,2.2619047619047616e-05
2020-03-10,2.2619047619047616e-05
2020-03-11,1.6666666666666664e-05
2020-03-12,1.6269841269841268e-05
2020-03-13,1.3095238095238094e-05
2020-03-16,9.92063492063492e-06
2020-03-17,4.7619047619047615e-06
2020-03-18,1.5873015873015873e-06
2020-03-19,1.5873015873015873e-06
2020-03-20,1.5873015873015873e-06
2020-03-23,3.9682539682539683e-07
2020-03-24,3.9682539682539683e-07
2020-03-25,0.0
2020-03-26,3.9682539682539683e-07
2020-03-27,3.9682539682539683e-07
2020-03-30,1.5873015873015873e-06
2020-03-31,1.984126984126984e-06
2020-04-01,1.1904761904761904e-06
2020-04-02,3.5714285714285714e-06
2020-04-03,3.5714285714285714e-06
2020-04-06,3.5714285714285714e-06
2020-04-07,3.968253968253968e-06
2020-04-08,5.555555555555557e-06
2020-04-09,7.936507936507936e-06
2020-04-10,7.936507936507936e-06
2020-04-13,6.746031746031747e-06
2020-04-14,6.746031746031747e-06
2020-04-15,5.555555555555557e-06
2020-04-16,5.555555555555557e-06
2020-04-17,4.7619047619047615e-06
2020-04-20,3.968253968253968e-06
2020-04-21,3.1746031746031746e-06
2020-04-22,3.5714285714285714e-06
2020-04-23,3.5714285714285714e-06
2020-04-24,3.968253968253968e-06
2020-04-27,3.5714285714285714e-06
2020-04-28,3.1746031746031746e-06
2020-04-29,3.968253968253968e-06
2020-04-30,3.968253968253968e-06
2020-05-01,3.968253968253968e-06
2020-05-04,3.968253968253968e-06
2020-05-05,3.5714285714285714e-06
2020-05-06,3.1746031746031746e-06
2020-05-07,3.968253968253968e-06
2020-05-08,3.968253968253968e-06
2020-05-11,3.5714285714285714e-06
2020-05-12,3.968253968253968e-06
2020-05-13,3.968253968253968e-06
2020-05-14,3.5714285714285714e-06
2020-05-15,3.5714285714285714e-06
2020-05-18,3.968253968253968e-06
2020-05-19,3.5714285714285714e-06
2020-05-20,3.1746031746031746e-06
2020-05-21,3.5714285714285714e-06
2020-05-22,3.5714285714285714e-06
2020-05-25,3.5714285714285714e-06
2020-05-26,3.968253968253968e-06
2020-05-27,4.365079365079366e-06
2020-05-28,5.555555555555557e-06
2020-05-29,5.158730158730158e-06
2020-06-01,4.7619047619047615e-06
2020-06-02,4.7619047619047615e-06
2020-06-03,4.7619047619047615e-06
2020-06-04,5.158730158730158e-06
2020-06-05,5.158730158730158e-06
2020-06-08,5.9523809523809525e-06
2020-06-09,5.555555555555557e-06
2020-06-10,5.158730158730158e-06
2020-06-11,5.555555555555557e-06
2020-06-12,5.555555555555557e-06
2020-06-15,5.9523809523809525e-06
2020-06-16,5.555555555555557e-06
2020-06-17,5.158730158730158e-06
2020-06-18,5.158730158730158e-06
2020-06-19,5.158730158730158e-06
2020-06-22,5.555555555555557e-06
2020-06-23,4.7619047619047615e-06
2020-06-24,4.365079365079366e-06
2020-06-25,5.158730158730158e-06
2020-06-26,4.7619047619047615e-06
2020-06-29,4.365079365079366e-06
2020-06-30,5.158730158730158e-06
2020-07-01,4.7619047619047615e-06
2020-07-02,5.158730158730158e-06
2020-07-03,5.158730158730158e-06
2020-07-06,4.7619047619047615e-06
2020-07-07,4.7619047619047615e-06
2020-07-08,4.365079365079366e-06
2020-07-09,4.365079365079366e-06
2020-07-10,3.968253968253968e-06
2020-07-13,4.365079365079366e-06
2020-07-14,4.365079365079366e-06
2020-07-15,4.7619047619047615e-06
2020-07-16,4.7619047619047615e-06
2020-07-17,4.365079365079366e-06
2020-07-20,4.365079365079366e-06
2020-07-21,3.5714285714285714e-06
2020-07-22,3.5714285714285714e-06
2020-07-23,3.5714285714285714e-06
2020-07-24,3.968253968253968e-06
2020-07-27,3.968253968253968e-06
2020-07-28,3.5714285714285714e-06
2020-07-29,3.5714285714285714e-06
2020-07-30,3.968253968253968e-06
2020-07-31,3.5714285714285714e-06
2020-08-03,3.5714285714285714e-06
2020-08-04,3.5714285714285714e-06
2020-08-05,3.1746031746031746e-06
2020-08-06,2.7777777777777783e-06
2020-08-07,3.1746031746031746e-06
2020-08-10,3.5714285714285714e-06
2020-08-11,3.1746031746031746e-06
2020-08-12,3.1746031746031746e-06
2020-08-13,3.1746031746031746e-06
2020-08-14,3.5714285714285714e-06
2020-08-17,3.5714285714285714e-06
2020-08-18,3.1746031746031746e-06
2020-08-19,2.7777777777777783e-06
2020-08-20,3.1746031746031746e-06
2020-08-21,2.7777777777777783e-06
2020-08-24,3.5714285714285714e-06
2020-08-25,3.1746031746031746e-06
2020-08-26,3.1746031746031746e-06
2020-08-27,3.5714285714285714e-06
2020-08-28,3.5714285714285714e-06
2020-08-31,3.1746031746031746e-06
2020-09-01,3.5714285714285714e-06
2020-09-02,3.968253968253968e-06
2020-09-03,3.968253968253968e-06
2020-09-04,3.5714285714285714e-06
2020-09-07,3.5714285714285714e-06
2020-09-08,3.968253968253968e-06
2020-09-09,3.968253968253968e-06
2020-09-10,3.968253968253968e-06
2020-09-11,3.968253968253968e-06
2020-09-14,3.968253968253968e-06
2020-09-15,3.5714285714285714e-06
2020-09-16,3.1746031746031746e-06
2020-09-17,3.5714285714285714e-06
2020-09-18,3.5714285714285714e-06
2020-09-21,3.5714285714285714e-06
2020-09-22,3.1746031746031746e-06
2020-09-23,3.1746031746031746e-06
2020-09-24,3.1746031746031746e-06
2020-09-25,3.1746031746031746e-06
2020-09-28,3.5714285714285714e-06
2020-09-29,2.7777777777777783e-06
2020-09-30,3.1746031746031746e-06
2020-10-01,3.5714285714285714e-06
2020-10-02,3.968253968253968e-06
2020-10-05,3.5714285714285714e-06
2020-10-06,3.1746031746031746e-06
2020-10-07,3.1746031746031746e-06
2020-10-08,3.5714285714285714e-06
2020-10-09,3.968253968253968e-06
2020-10-12,3.968253968253968e-06
2020-10-13,3.5714285714285714e-06
2020-10-14,3.968253968253968e-06
2020-10-15,3.968253968253968e-06
2020-10-16,3.5714285714285714e-06
2020-10-19,3.5714285714285714e-06
2020-10-20,3.1746031746031746e-06
2020-10-21,3.1746031746031746e-06
2020-10-22,3.5714285714285714e-06
2020-10-23,3.1746031746031746e-06
2020-10-26,3.1746031746031746e-06
2020-10-27,3.1746031746031746e-06
2020-10-28,2.7777777777777783e-06
2020-10-29,3.1746031746031746e-06
2020-10-30,3.1746031746031746e-06
2020-11-02,3.5714285714285714e-06
2020-11-03,3.5714285714285714e-06
2020-11-04,3.1746031746031746e-06
2020-11-05,3.5714285714285714e-06
2020-11-06,3.968253968253968e-06
2020-11-09,3.968253968253968e-06
2020-11-10,3.5714285714285714e-06
2020-11-11,3.5714285714285714e-06
2020-11-12,3.968253968253968e-06
2020-11-13,3.968253968253968e-06
2020-11-16,3.5714285714285714e-06
2020-11-17,3.1746031746031746e-06
2020-11-18,2.7777777777777783e-06
2020-11-19,3.1746031746031746e-06
2020-11-20,3.5714285714285714e-06
2020-11-23,3.1746031746031746e-06
2020-11-24,3.1746031746031746e-06
2020-11-25,2.7777777777777783e-06
2020-11-26,2.7777777777777783e-06
2020-11-27,3.5714285714285714e-06
2020-11-30,3.1746031746031746e-06
2020-12-01,2.7777777777777783e-06
2020-12-02,2.7777777777777783e-06
2020-12-03,3.1746031746031746e-06
2020-12-04,2.7777777777777783e-06
2020-12-07,3.5714285714285714e-06
2020-12-08,3.1746031746031746e-06
2020-12-09,2.7777777777777783e-06
2020-12-10,2.7777777777777783e-06
2020-12-11,3.1746031746031746e-06
2020-12-14,2.7777777777777783e-06
2020-12-15,2.7777777777777783e-06
2020-12-16,3.1746031746031746e-06
2020-12-17,3.1746031746031746e-06
2020-12-18,3.1746031746031746e-06
2020-12-21,3.1746031746031746e-06
2020-12-22,2.7777777777777783e-06
2020-12-23,2.7777777777777783e-06
2020-12-24,3.5714285714285714e-06
2020-12-25,3.5714285714285714e-06
2020-12-28,3.5714285714285714e-06
2020-12-29,3.1746031746031746e-06
2020-12-30,2.3809523809523808e-06
2020-12-31,3.1746031746031746e-06
2021-01-01,3.1746031746031746e-06
2021-01-04,3.5714285714285714e-06
2021-01-05,3.1746031746031746e-06
2021-01-06,3.5714285714285714e-06
2021-01-07,3.5714285714285714e-06
2021-01-08,3.1746031746031746e-06
2021-01-11,3.5714285714285714e-06
2021-01-12,3.5714285714285714e-06
2021-01-13,3.5714285714285714e-06
2021-01-14,3.5714285714285714e-06
2021-01-15,3.1746031746031746e-06
2021-01-18,3.1746031746031746e-06
2021-01-19,2.7777777777777783e-06
2021-01-20,3.1746031746031746e-06
2021-01-21,2.7777777777777783e-06
2021-01-22,2.7777777777777783e-06
2021-01-25,2.7777777777777783e-06
2021-01-26,1.984126984126984e-06
2021-01-27,1.984126984126984e-06
2021-01-28,1.984126984126984e-06
2021-01-29,2.7777777777777783e-06
2021-02-01,2.3809523809523808e-06
2021-02-02,1.5873015873015873e-06
2021-02-03,1.1904761904761904e-06
2021-02-04,1.1904761904761904e-06
2021-02-05,7.936507936507937e-07
2021-02-08,1.5873015873015873e-06
2021-02-09,1.5873015873015873e-06
2021-02-10,1.984126984126984e-06
2021-02-11,1.984126984126984e-06
2021-02-12,1.1904761904761904e-06
2021-02-15,1.1904761904761904e-06
2021-02-16,1.1904761904761904e-06
2021-02-17,1.1904761904761904e-06
2021-02-18,1.1904761904761904e-06
2021-02-19,1.1904761904761904e-06
2021-02-22,1.1904761904761904e-06
2021-02-23,1.1904761904761904e-06
2021-02-24,1.1904761904761904e-06
2021-02-25,1.5873015873015873e-06
2021-02-26,1.5873015873015873e-06
2021-03-01,1.1904761904761904e-06
2021-03-02,1.5873015873015873e-06
2021-03-03,1.5873015873015873e-06
2021-03-04,1.1904761904761904e-06
2021-03-05,1.5873015873015873e-06
2021-03-08,1.5873015873015873e-06
2021-03-09,1.5873015873015873e-06
2021-03-10,1.1904761904761904e-06
2021-03-11,1.5873015873015873e-06
2021-03-12,1.1904761904761904e-06
2021-03-15,7.936507936507937e-07
2021-03-16,3.9682539682539683e-07
2021-03-17,3.9682539682539683e-07
2021-03-18,3.9682539682539683e-07
2021-03-19,3.9682539682539683e-07
2021-03-22,7.936507936507937e-07
2021-03-23,7.936507936507937e-07
2021-03-24,7.936507936507937e-07
2021-03-25,7.936507936507937e-07
2021-03-26,7.936507936507937e-07
2021-03-29,7.936507936507937e-07
2021-03-30,3.9682539682539683e-07
2021-03-31,3.9682539682539683e-07
2021-04-01,7.936507936507937e-07
2021-04-02,7.936507936507937e-07
2021-04-05,1.1904761904761904e-06
2021-04-06,7.936507936507937e-07
2021-04-07,3.9682539682539683e-07
2021-04-08,7.936507936507937e-07
2021-04-09,7.936507936507937e-07
2021-04-12,7.936507936507937e-07
2021-04-13,1.1904761904761904e-06
2021-04-14,7.936507936507937e-07
2021-04-15,7.936507936507937e-07
2021-04-16,7.936507936507937e-07
2021-04-19,3.9682539682539683e-07
2021-04-20,3.9682539682539683e-07
2021-04-21,0.0
2021-04-22,7.936507936507937e-07
2021-04-23,3.9682539682539683e-07
2021-04-26,7.936507936507937e-07
2021-04-27,3.9682539682539683e-07
2021-04-28,3.9682539682539683e-07
2021-04-29,3.9682539682539683e-07
2021-04-30,3.9682539682539683e-07
2021-05-03,7.936507936507937e-07
2021-05-04,3.9682539682539683e-07
2021-05-05,3.9682539682539683e-07
2021-05-06,3.9682539682539683e-07
2021-05-07,3.9682539682539683e-07
2021-05-10,7.936507936507937e-07
2021-05-11,3.9682539682539683e-07
2021-05-12,3.9682539682539683e-07
2021-05-13,0.0
2021-05-14,3.9682539682539683e-07
2021-05-17,0.0
2021-05-18,0.0
2021-05-19,0.0
2021-05-20,3.9682539682539683e-07
2021-05-21,0.0
2021-05-24,3.9682539682539683e-07
2021-05-25,3.9682539682539683e-07
2021-05-26,0.0
2021-05-27,0.0
2021-05-28,3.9682539682539683e-07
2021-05-31,3.9682539682539683e-07
2021-06-01,3.9682539682539683e-07
2021-06-02,3.9682539682539683e-07
2021-06-03,0.0
2021-06-04,3.9682539682539683e-07
2021-06-07,3.9682539682539683e-07
2021-06-08,3.9682539682539683e-07
2021-06-09,3.9682539682539683e-07
2021-06-10,3.9682539682539683e-07
2021-06-11,3.9682539682539683e-07
2021-06-14,3.9682539682539683e-07
2021-06-15,7.936507936507937e-07
2021-06-16,1.5873015873015873e-06
2021-06-17,1.984126984126984e-06
2021-06-18,1.984126984126984e-06
2021-06-21,1.5873015873015873e-06
2021-06-22,1.5873015873015873e-06
2021-06-23,1.5873015873015873e-06
2021-06-24,1.984126984126984e-06
2021-06-25,1.984126984126984e-06
2021-06-28,1.5873015873015873e-06
2021-06-29,1.5873015873015873e-06
2021-06-30,1.984126984126984e-06
2021-07-01,1.984126984126984e-06
2021-07-02,1.984126984126984e-06
2021-07-05,1.984126984126984e-06
2021-07-06,1.984126984126984e-06
2021-07-07,1.984126984126984e-06
2021-07-08,2.3809523809523808e-06
2021-07-09,2.3809523809523808e-06
2021-07-12,1.984126984126984e-06
2021-07-13,1.984126984126984e-06
2021-07-14,2.3809523809523808e-06
2021-07-15,1.984126984126984e-06
2021-07-16,1.984126984126984e-06
2021-07-19,1.984126984126984e-06
2021-07-20,1.984126984126984e-06
2021-07-21,1.5873015873015873e-06
2021-07-22,1.5873015873015873e-06
2021-07-23,1.984126984126984e-06
2021-07-26,1.984126984126984e-06
2021-07-27,1.5873015873015873e-06
2021-07-28,1.5873015873015873e-06
2021-07-29,1.984126984126984e-06
2021-07-30,1.984126984126984e-06
2021-08-02,1.984126984126984e-06
2021-08-03,1.984126984126984e-06
2021-08-04,1.984126984126984e-06
2021-08-05,1.984126984126984e-06
2021-08-06,1.5873015873015873e-06
2021-08-09,1.5873015873015873e-06
2021-08-10,1.984126984126984e-06
2021-08-11,1.984126984126984e-06
2021-08-12,1.984126984126984e-06
2021-08-13,1.5873015873015873e-06
2021-08-16,1.5873015873015873e-06
2021-08-17,1.1904761904761904e-06
2021-08-18,1.1904761904761904e-06
2021-08-19,1.5873015873015873e-06
2021-08-20,1.5873015873015873e-06
2021-08-23,1.5873015873015873e-06
2021-08-24,1.1904761904761904e-06
2021-08-25,1.5873015873015873e-06
2021-08-26,1.5873015873015873e-06
2021-08-27,1.5873015873015873e-06
2021-08-30,1.5873015873015873e-06
2021-08-31,1.1904761904761904e-06
2021-09-01,1.5873015873015873e-06
2021-09-02,1.984126984126984e-06
2021-09-03,1.5873015873015873e-06
2021-09-06,1.5873015873015873e-06
2021-09-07,1.5873015873015873e-06
2021-09-08,1.984126984126984e-06
2021-09-09,2.7777777777777783e-06
2021-09-10,2.3809523809523808e-06
2021-09-13,2.3809523809523808e-06
2021-09-14,1.984126984126984e-06
2021-09-15,1.5873015873015873e-06
2021-09-16,2.3809523809523808e-06
2021-09-17,2.3809523809523808e-06
2021-09-20,2.3809523809523808e-06
2021-09-21,1.984126984126984e-06
2021-09-22,1.5873015873015873e-06
2021-09-23,1.984126984126984e-06
2021-09-24,2.3809523809523808e-06
2021-09-27,2.3809523809523808e-06
2021-09-28,2.7777777777777783e-06
2021-09-29,1.984126984126984e-06
2021-09-30,2.7777777777777783e-06
2021-10-01,3.1746031746031746e-06
2021-10-04,3.5714285714285714e-06
2021-10-05,3.968253968253968e-06
2021-10-06,2.3809523809523808e-06
2021-10-07,1.1904761904761904e-06
2021-10-08,7.936507936507937e-07
2021-10-11,7.936507936507937e-07
2021-10-12,1.1904761904761904e-06
2021-10-13,1.1904761904761904e-06
2021-10-14,1.984126984126984e-06
2021-10-15,1.5873015873015873e-06
2021-10-18,1.984126984126984e-06
2021-10-19,2.3809523809523808e-06
2021-10-20,2.3809523809523808e-06
2021-10-21,2.3809523809523808e-06
2021-10-22,1.984126984126984e-06
2021-10-25,2.7777777777777783e-06
2021-10-26,2.3809523809523808e-06
2021-10-27,2.3809523809523808e-06
2021-10-28,2.3809523809523808e-06
2021-10-29,2.3809523809523808e-06
2021-11-01,1.984126984126984e-06
2021-11-02,1.984126984126984e-06
2021-11-03,1.984126984126984e-06
2021-11-04,1.984126984126984e-06
2021-11-05,1.984126984126984e-06
2021-11-08,1.5873015873015873e-06
2021-11-09,1.5873015873015873e-06
2021-11-10,2.3809523809523808e-06
2021-11-11,2.3809523809523808e-06
2021-11-12,1.984126984126984e-06
2021-11-15,2.3809523809523808e-06
2021-11-16,2.3809523809523808e-06
2021-11-17,2.3809523809523808e-06
2021-11-18,4.7619047619047615e-06
2021-11-19,4.365079365079366e-06
2021-11-22,2.7777777777777783e-06
2021-11-23,2.3809523809523808e-06
2021-11-24,5.555555555555557e-06
2021-11-25,5.555555555555557e-06
2021-11-26,4.365079365079366e-06
2021-11-29,2.7777777777777783e-06
2021-11-30,4.365079365079366e-06
2021-12-01,3.5714285714285714e-06
2021-12-02,1.984126984126984e-06
2021-12-03,1.5873015873015873e-06
2021-12-06,1.984126984126984e-06
2021-12-07,1.984126984126984e-06
2021-12-08,1.5873015873015873e-06
2021-12-09,1.1904761904761904e-06
2021-12-10,1.1904761904761904e-06
2021-12-13,3.9682539682539683e-07
2021-12-14,7.936507936507937e-07
2021-12-15,1.1904761904761904e-06
2021-12-16,1.5873015873015873e-06
2021-12-17,1.1904761904761904e-06
2021-12-20,1.1904761904761904e-06
2021-12-21,1.1904761904761904e-06
2021-12-22,1.1904761904761904e-06
2021-12-23,1.5873015873015873e-06
2021-12-24,1.5873015873015873e-06
2021-12-27,1.5873015873015873e-06
2021-12-28,1.1904761904761904e-06
2021-12-29,3.9682539682539683e-07
2021-12-30,2.3809523809523808e-06
2021-12-31,2.3809523809523808e-06
2022-01-03,1.984126984126984e-06
2022-01-04,2.3809523809523808e-06
2022-01-05,1.984126984126984e-06
2022-01-06,1.5873015873015873e-06
2022-01-07,1.984126984126984e-06
2022-01-10,1.984126984126984e-06
2022-01-11,1.5873015873015873e-06
2022-01-12,1.5873015873015873e-06
2022-01-13,1.984126984126984e-06
2022-01-14,1.984126984126984e-06
2022-01-17,1.984126984126984e-06
2022-01-18,1.984126984126984e-06
2022-01-19,1.984126984126984e-06
2022-01-20,1.984126984126984e-06
2022-01-21,1.984126984126984e-06
2022-01-24,1.984126984126984e-06
2022-01-25,1.984126984126984e-06
2022-01-26,2.3809523809523808e-06
2022-01-27,1.5873015873015873e-06
2022-01-28,1.5873015873015873e-06
2022-01-31,1.1904761904761904e-06
2022-02-01,1.5873015873015873e-06
2022-02-02,1.5873015873015873e-06
2022-02-03,1.1904761904761904e-06
2022-02-04,1.984126984126984e-06
2022-02-07,1.1904761904761904e-06
2022-02-08,1.1904761904761904e-06
2022-02-09,1.5873015873015873e-06
2022-02-10,1.984126984126984e-06
2022-02-11,1.1904761904761904e-06
2022-02-14,1.1904761904761904e-06
2022-02-15,7.936507936507937e-07
2022-02-16,1.1904761904761904e-06
2022-02-17,2.3809523809523808e-06
2022-02-18,1.1904761904761904e-06
2022-02-21,1.1904761904761904e-06
2022-02-22,1.1904761904761904e-06
2022-02-23,7.936507936507937e-07
2022-02-24,1.984126984126984e-06
2022-02-25,1.1904761904761904e-06
2022-02-28,2.3809523809523808e-06
2022-03-01,4.365079365079366e-06
2022-03-02,5.158730158730158e-06
2022-03-03,7.5396825396825394e-06
2022-03-04,5.9523809523809525e-06
2022-03-07,6.746031746031747e-06
2022-03-08,6.349206349206349e-06
2022-03-09,7.142857142857143e-06
2022-03-10,7.5396825396825394e-06
2022-03-11,6.746031746031747e-06
2022-03-14,9.126984126984127e-06
2022-03-15,8.730158730158731e-06
2022-03-16,9.523809523809523e-06
2022-03-17,7.936507936507936e-06
2022-03-18,7.5396825396825394e-06
2022-03-21,8.730158730158731e-06
2022-03-22,7.936507936507936e-06
2022-03-23,5.9523809523809525e-06
2022-03-24,6.349206349206349e-06
2022-03-25,6.746031746031747e-06
2022-03-28,7.5396825396825394e-06
2022-03-29,7.142857142857143e-06
2022-03-30,6.349206349206349e-06
2022-03-31,6.746031746031747e-06
2022-04-01,5.9523809523809525e-06
2022-04-04,7.142857142857143e-06
2022-04-05,7.142857142857143e-06
2022-04-06,8.333333333333332e-06
2022-04-07,8.333333333333332e-06
2022-04-08,7.936507936507936e-06
2022-04-11,8.730158730158731e-06
2022-04-12,8.333333333333332e-06
2022-04-13,1.0317460317460317e-05
2022-04-14,1.4682539682539683e-05
2022-04-15,1.4682539682539683e-05
2022-04-18,1.5079365079365079e-05
2022-04-19,1.4682539682539683e-05
2022-04-20,1.3888888888888888e-05
2022-04-21,1.984126984126984e-05
2022-04-22,1.8253968253968254e-05
2022-04-25,1.5873015873015872e-05
2022-04-26,1.5079365079365079e-05
2022-04-27,1.4682539682539683e-05
2022-04-28,1.4682539682539683e-05
2022-04-29,1.4682539682539683e-05
2022-05-02,1.6269841269841268e-05
2022-05-03,1.9047619047619046e-05
2022-05-04,1.9444444444444445e-05
2022-05-05,1.9444444444444445e-05
2022-05-06,1.9047619047619046e-05
2022-05-09,2.023809523809524e-05
2022-05-10,2.2619047619047616e-05
2022-05-11,2.341269841269841e-05
2022-05-12,2.4206349206349206e-05
2022-05-13,2.6587301587301588e-05
2022-05-16,2.5396825396825397e-05
2022-05-17,2.4206349206349206e-05
2022-05-18,2.2222222222222227e-05
2022-05-19,2.5793650793650796e-05
2022-05-20,2.5e-05
2022-05-23,2.1825396825396827e-05
2022-05-24,2.1825396825396827e-05
2022-05-25,2.3015873015873015e-05
2022-05-26,2.817460317460317e-05
2022-05-27,2.738095238095238e-05
2022-05-30,2.738095238095238e-05
2022-05-31,2.896825396825397e-05
2022-06-01,3.0555555555555554e-05
2022-06-02,3.3730158730158734e-05
2022-06-03,3.452380952380952e-05
2022-06-06,3.4920634920634925e-05
2022-06-07,3.452380952380952e-05
2022-06-08,3.531746031746032e-05
2022-06-09,4.166666666666667e-05
2022-06-10,4.3650793650793655e-05
2022-06-13,4.484126984126984e-05
2022-06-14,4.722222222222222e-05
2022-06-15,4.801587301587301e-05
2022-06-16,4.722222222222222e-05
2022-06-17,4.563492063492063e-05
2022-06-20,4.563492063492063e-05
2022-06-21,4.2857142857142856e-05
2022-06-22,3.888888888888889e-05
2022-06-23,4.444444444444445e-05
2022-06-24,4.722222222222222e-05
2022-06-27,4.603174603174603e-05
2022-06-28,4.444444444444445e-05
2022-06-29,4.444444444444445e-05
2022-06-30,5.0793650793650794e-05
2022-07-01,5.0396825396825395e-05
2022-07-04,5.0396825396825395e-05
2022-07-05,5.2777777777777784e-05
2022-07-06,5.3968253968253975e-05
2022-07-07,6.150793650793651e-05
2022-07-08,6.230158730158731e-05
2022-07-11,6.26984126984127e-05
2022-07-12,6.468253968253968e-05
2022-07-13,7.063492063492064e-05
2022-07-14,7.896825396825397e-05
2022-07-15,7.857142857142857e-05
2022-07-18,7.777777777777778e-05
2022-07-19,7.658730158730158e-05
2022-07-20,7.619047619047618e-05
2022-07-21,8.53174603174603e-05
2022-07-22,8.53174603174603e-05
2022-07-25,8.492063492063493e-05
2022-07-26,8.611111111111112e-05
2022-07-27,8.492063492063493e-05
2022-07-28,8.730158730158731e-05
2022-07-29,8.80952380952381e-05
2022-08-01,8.80952380952381e-05
2022-08-02,8.80952380952381e-05
2022-08-03,8.730158730158731e-05
2022-08-04,8.69047619047619e-05
2022-08-05,8.769841269841269e-05
2022-08-08,8.849206349206349e-05
2022-08-09,8.849206349206349e-05
2022-08-10,8.88888888888889e-05
2022-08-11,8.88888888888889e-05
2022-08-12,8.849206349206349e-05
2022-08-15,9.007936507936508e-05
2022-08-16,8.968253968253968e-05
2022-08-17,8.80952380952381e-05
2022-08-18,8.849206349206349e-05
2022-08-19,8.849206349206349e-05
2022-08-22,9.007936507936508e-05
2022-08-23,9.047619047619046e-05
2022-08-24,9.087301587301587e-05
2022-08-25,9.603174603174603e-05
2022-08-26,9.484126984126985e-05
2022-08-29,9.722222222222223e-05
2022-08-30,9.642857142857143e-05
2022-08-31,9.523809523809524e-05
2022-09-01,0.0001003968253968254
2022-09-02,9.880952380952381e-05
2022-09-05,9.880952380952381e-05
2022-09-06,9.682539682539682e-05
2022-09-07,9.126984126984126e-05
2022-09-08,0.00010198412698412697
2022-09-09,0.00010198412698412697
2022-09-12,0.00010396825396825397
2022-09-13,0.00010119047619047618
2022-09-14,0.00010079365079365079
2022-09-15,0.00010952380952380952
2022-09-16,0.00010634920634920635
2022-09-19,0.00010396825396825397
2022-09-20,0.00010198412698412697
2022-09-21,0.00010277777777777778
2022-09-22,0.00010833333333333334
2022-09-23,0.00010595238095238095
2022-09-26,0.00010833333333333334
2022-09-27,0.00010753968253968253
2022-09-28,0.00010436507936507936
2022-09-29,0.0001103174603174603
2022-09-30,0.00011071428571428572
2022-10-03,0.00011388888888888889
2022-10-04,0.00011547619047619047
2022-10-05,0.00011468253968253969
2022-10-06,0.00012103174603174602
2022-10-07,0.00012023809523809522
2022-10-10,0.00012023809523809522
2022-10-11,0.00012182539682539682
2022-10-12,0.00012182539682539682
2022-10-13,0.00013293650793650793
2022-10-14,0.00013095238095238096
2022-10-17,0.00013095238095238096
2022-10-18,0.00012896825396825398
2022-10-19,0.00013134920634920634
2022-10-20,0.00014206349206349206
2022-10-21,0.00014087301587301586
2022-10-24,0.00014166666666666665
2022-10-25,0.00014126984126984127
2022-10-26,0.00014047619047619049
